"year","month","WEEKDAY","member_casual","rideable_type","cantidad","avg_time_length","max_time_length","min_time_length","median_time_length","avg_distance","min_distance","max_distance","median_distance"
2023,7,1,"casual","classic_bike",2732,"00:27:48","23:30:29","00:00:01","00:16:59",2.26371028337933,0,19.0771314069404,1.71705080627881
2023,7,1,"casual","docked_bike",373,"01:02:19","22:31:56","00:00:11","00:29:34",2.2350895882371,0,27.3278535278528,1.64798974138688
2023,7,1,"casual","electric_bike",1399,"00:18:42","03:49:54","00:00:02","00:12:36",2.47567722143295,0,18.3377122368206,1.95078907732752
2023,7,1,"member","classic_bike",3893,"00:16:02","21:05:30","00:00:00","00:11:02",2.18475814331031,0,16.0493719653329,1.57569979834338
2023,7,1,"member","electric_bike",1829,"00:12:57","05:15:49","00:00:02","00:09:34",2.52755867605903,0,15.5135755100268,1.92871098750082
2023,7,2,"casual","classic_bike",2096,"00:26:21","21:37:42","00:00:05","00:14:46",2.1975604983565,0,17.5308610310508,1.62785923277037
2023,7,2,"casual","docked_bike",346,"00:55:47","17:49:36","00:00:00","00:28:29",2.18916088615282,0,18.5048906352517,1.54447440445365
2023,7,2,"casual","electric_bike",1377,"00:16:22","03:00:32","00:00:01","00:10:52",2.2975104985449,0,15.1690394899844,1.72319311116284
2023,7,2,"member","classic_bike",5057,"00:14:34","18:02:20","00:00:02","00:09:24",2.01579987899101,0,14.4493352841806,1.46457686266013
2023,7,2,"member","electric_bike",2609,"00:11:03","05:01:01","00:00:00","00:08:37",2.43247723591988,0,13.6572183152785,1.84117191222581
2023,7,3,"casual","classic_bike",2038,"00:26:48","22:02:52","00:00:03","00:15:16",2.12017680124794,0,12.0908065501075,1.65215760273386
2023,7,3,"casual","docked_bike",271,"00:55:05","20:14:11","00:00:43","00:34:33",2.27633338885636,0,12.6354528402499,1.71050081339558
2023,7,3,"casual","electric_bike",1126,"00:16:00","02:40:19","00:00:01","00:10:54",2.40542477171699,0,11.5483183573604,1.89011521365503
2023,7,3,"member","classic_bike",4089,"00:14:14","17:34:40","00:00:01","00:09:49",2.09694189366368,0,15.1735701539426,1.50887281895604
2023,7,3,"member","electric_bike",2083,"00:11:26","04:15:55","00:00:02","00:08:56",2.58078449858842,0,20.4486688193676,1.95800354874225
2023,7,4,"casual","classic_bike",1251,"00:20:43","19:43:39","00:00:10","00:12:14",2.0251944946368,0,14.1135060615988,1.58209822574025
2023,7,4,"casual","docked_bike",163,"00:38:21","08:49:10","00:04:45","00:26:29",2.09840255128555,0,9.6689268998354,1.5031040409184
2023,7,4,"casual","electric_bike",860,"00:13:03","02:19:18","00:00:01","00:09:32",2.16927391259751,0,17.4417032956829,1.68493451664904
2023,7,4,"member","classic_bike",3606,"00:12:40","08:28:59","00:00:01","00:08:56",2.02313976393411,0,14.7036471422004,1.43220154269344
2023,7,4,"member","electric_bike",2041,"00:10:52","06:49:31","00:00:02","00:08:37",2.42291337568204,0,17.4417032956829,1.85032624932579
2023,7,5,"casual","classic_bike",1776,"00:23:06","19:13:30","00:00:02","00:13:20",2.05810307009935,0,18.7006152187635,1.60555599435075
2023,7,5,"casual","docked_bike",234,"00:56:40","15:51:53","00:00:02","00:26:47",2.18123272663154,0,11.6220315237424,1.61882318765864
2023,7,5,"casual","electric_bike",1182,"00:14:41","02:30:43","00:00:00","00:10:20",2.24930913574895,0,13.4360968440493,1.77193197395861
2023,7,5,"member","classic_bike",4270,"00:13:37","14:22:54","00:00:02","00:09:33",1.98609074848016,0,15.4731647570896,1.44243719678893
2023,7,5,"member","electric_bike",2320,"00:11:35","02:21:53","00:00:00","00:08:56",2.52316530219809,0,21.5051050551606,1.90061748766853
2023,7,6,"casual","classic_bike",2057,"00:26:10","14:58:55","00:00:00","00:14:39",2.20162258025165,0,18.0024284806709,1.66569945338627
2023,7,6,"casual","docked_bike",267,"01:02:53","22:56:54","00:00:02","00:28:17",2.52208096376767,0,11.7013221141339,2.1207629494056
2023,7,6,"casual","electric_bike",1404,"00:15:32","02:41:09","00:00:01","00:10:05",2.32243311888491,0,22.4882679968094,1.71495066310459
2023,7,6,"member","classic_bike",4031,"00:14:12","15:30:02","00:00:00","00:09:32",2.00347474832833,0,15.6078203928869,1.42939147734467
2023,7,6,"member","electric_bike",2065,"00:11:24","02:30:15","00:00:02","00:08:52",2.45659151753709,0,19.6369520256178,1.86169525544153
2023,7,7,"casual","classic_bike",3508,"00:27:30","18:30:21","00:00:00","00:17:00",2.23067175910029,0,19.0716038595979,1.69904768470122
2023,7,7,"casual","docked_bike",490,"00:50:25","17:40:36","00:00:00","00:29:14",2.18674962176686,0,11.9016071696849,1.60869184342865
2023,7,7,"casual","electric_bike",1827,"00:17:47","02:51:55","00:00:08","00:13:04",2.4090031045438,0,16.4901855725943,1.88467455981508
2023,7,7,"member","classic_bike",4284,"00:15:09","12:42:48","00:00:02","00:10:52",2.15540902496926,0,25.8327760670041,1.56463358709124
2023,7,7,"member","electric_bike",1993,"00:12:26","02:07:18","00:00:01","00:09:49",2.5168990303768,0,18.467292579049,2.00612868119739
